"feed_scen","dev_pattern","rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_iso3_use","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"Progressive reform","Need-based development","RCP 4.5",2021,5677,"French Exclusive Economic Zone","200NM","France","FRA","Europe","France","FRA","FRA","Europe",3,300,486720.666412296,2722121991.86841
"Progressive reform","Need-based development","RCP 4.5",2021,5678,"Georgian Exclusive Economic Zone","200NM","Georgia","GEO","Asia","Georgia","GEO","GEO","Asia",3,300,443996.394650401,1950578356.23117
"Progressive reform","Need-based development","RCP 4.5",2021,5679,"Greek Exclusive Economic Zone","200NM","Greece","GRC","Europe","Greece","GRC","GRC","Europe",3,300,486720.666412296,2762661447.86841
"Progressive reform","Need-based development","RCP 4.5",2021,5680,"Icelandic Exclusive Economic Zone","200NM","Iceland","ISL","Europe","Iceland","ISL","ISL","Europe",2,200,397865.060686707,1348023763.4692
"Progressive reform","Need-based development","RCP 4.5",2021,5681,"Irish Exclusive Economic Zone","200NM","Ireland","IRL","Europe","Ireland","IRL","IRL","Europe",3,300,435129.181835148,2173283911.23244
"Progressive reform","Need-based development","RCP 4.5",2021,5682,"Italian Exclusive Economic Zone","200NM","Italy","ITA","Europe","Italy","ITA","ITA","Europe",3,300,486720.666412296,2736844359.86841
"Progressive reform","Need-based development","RCP 4.5",2021,5683,"Latvian Exclusive Economic Zone","200NM","Latvia","LVA","Europe","Latvia","LVA","LVA","Europe",3,300,377411.299528253,1497795473.22822
"Progressive reform","Need-based development","RCP 4.5",2021,5684,"Lithuanian Exclusive Economic Zone","200NM","Lithuania","LTU","Europe","Lithuania","LTU","LTU","Europe",3,300,377411.299528253,1502589617.22822
"Progressive reform","Need-based development","RCP 4.5",2021,5685,"Maltese Exclusive Economic Zone","200NM","Malta","MLT","Europe","Malta","MLT","MLT","Europe",3,300,486720.666412296,2775671943.86841
"Progressive reform","Need-based development","RCP 4.5",2021,5686,"Norwegian Exclusive Economic Zone","200NM","Norway","NOR","Europe","Norway","NOR","NOR","Europe",2,200,397865.060686707,1344430675.4692
"Progressive reform","Need-based development","RCP 4.5",2021,5687,"Polish Exclusive Economic Zone","200NM","Poland","POL","Europe","Poland","POL","POL","Europe",3,300,377411.299528253,1499490929.22822
"Progressive reform","Need-based development","RCP 4.5",2021,5688,"Portuguese Exclusive Economic Zone","200NM","Portugal","PRT","Europe","Portugal","PRT","PRT","Europe",1,100,162240.222137432,919760621.289469
"Progressive reform","Need-based development","RCP 4.5",2021,5689,"Romanian Exclusive economic Zone","200NM","Romania","ROU","Europe","Romania","ROU","ROU","Europe",3,300,443996.394650401,1841231604.23117
"Progressive reform","Need-based development","RCP 4.5",2021,5690,"Russian Exclusive economic Zone","200NM","Russia","RUS","Europe","Russia","RUS","RUS","Europe",2,200,397865.060686707,1429784019.4692
"Progressive reform","Need-based development","RCP 4.5",2021,5691,"Montenegrin Exclusive economic Zone","200NM","Montenegro","MNE","Europe","Montenegro","MNE","MNE","Europe",3,300,519441.866590734,2215667644.84387
"Progressive reform","Need-based development","RCP 4.5",2021,5693,"Spanish Exclusive Economic Zone","200NM","Spain","ESP","Europe","Spain","ESP","ESP","Europe",2,200,324480.444274864,1829876570.57894
"Progressive reform","Need-based development","RCP 4.5",2021,5694,"Swedish Exclusive Economic Zone","200NM","Sweden","SWE","Europe","Sweden","SWE","SWE","Europe",2,200,397865.060686707,1371160531.4692
"Progressive reform","Need-based development","RCP 4.5",2021,5696,"United Kingdom Exclusive Economic Zone","200NM","United Kingdom","GBR","Europe","United Kingdom","GBR","GBR","Europe",3,300,435129.181835148,2182446343.23244
"Progressive reform","Need-based development","RCP 4.5",2021,5697,"Turkish Exclusive Economic Zone","200NM","Turkey","TUR","Asia","Turkey","TUR","TUR","Asia",3,300,486720.666412296,2779769415.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8309,"Christmas Island Exclusive Economic Zone","200NM","Christmas Island","CXR","Oceania","Australia","AUS","AUS","Oceania",3,300,486720.666412296,2419817671.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8310,"Norfolk Island Exclusive Economic Zone","200NM","Norfolk Island","NFK","Oceania","Australia","AUS","AUS","Oceania",3,300,486720.666412296,2700959367.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8312,"New Caledonian Exclusive Economic Zone","200NM","New Caledonia","NCL","Oceania","France","FRA","FRA","Europe",3,300,486720.666412296,2722121991.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8313,"Vanuatu Exclusive Economic Zone","200NM","Vanuatu","VUT","Oceania","Vanuatu","VUT","VUT","Oceania",3,300,486720.666412296,2794047303.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8314,"Solomon Islands Exclusive Economic Zone","200NM","Solomon Islands","SLB","Oceania","Solomon Islands","SLB","SLB","Oceania",3,300,486720.666412296,2450808519.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8315,"Palau Exclusive Economic Zone","200NM","Palau","PLW","Oceania","Palau","PLW","PLW","Oceania",3,300,486720.666412296,2775671943.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8316,"Micronesian Exclusive Economic Zone","200NM","Micronesia","FSM","Oceania","Federated States of Micronesia",NA,"FSM","Oceania",3,300,486720.666412296,2775671943.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8317,"Nauruan Exclusive Economic Zone","200NM","Nauru","NRU","Oceania","Nauru","NRU","NRU","Oceania",3,300,486720.666412296,2757907719.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8318,"Marshall Islands Exclusive Economic Zone","200NM","Marshall Islands","MHL","Oceania","Marshall Islands","MHL","MHL","Oceania",3,300,486720.666412296,2775671943.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8321,"Taiwanese Exclusive Economic Zone","200NM","Taiwan","TWN","Asia","Taiwan","TWN","TWN","Asia",4,400,648960.888549728,3668836149.15788
"Progressive reform","Need-based development","RCP 4.5",2021,8322,"Philippines Exclusive Economic Zone","200NM","Philippines","PHL","Asia","Philippines","PHL","PHL","Asia",5,500,811201.11068716,4654402786.44735
"Progressive reform","Need-based development","RCP 4.5",2021,8323,"Australian Exclusive Economic Zone","200NM","Australia","AUS","Oceania","Australia","AUS","AUS","Oceania",3,300,486720.666412296,2700959367.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8324,"Papua New Guinean Exclusive Economic Zone","200NM","Papua New Guinea","PNG","Oceania","Papua New Guinea","PNG","PNG","Oceania",3,300,486720.666412296,2796131655.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8325,"Fijian Exclusive Economic Zone","200NM","Fiji","FJI","Oceania","Fiji","FJI","FJI","Oceania",3,300,486720.666412296,2789008647.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8326,"Tuvaluan Exclusive Economic Zone","200NM","Tuvalu","TUV","Oceania","Tuvalu","TUV","TUV","Oceania",3,300,486720.666412296,2775671943.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8327,"South Korean Exclusive Economic Zone","200NM","South Korea","KOR","Asia","South Korea","KOR","KOR","Asia",4,400,648960.888549728,3657156021.15788
"Progressive reform","Need-based development","RCP 4.5",2021,8328,"North Korean Exclusive Economic Zone","200NM","North Korea","PRK","Asia","North Korea","PRK","PRK","Asia",3,300,435129.181835148,2234170695.23244
"Progressive reform","Need-based development","RCP 4.5",2021,8331,"Cambodian Exclusive Economic Zone","200NM","Cambodia","KHM","Asia","Cambodia","KHM","KHM","Asia",3,300,486720.666412296,2797770567.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8332,"Thailand Exclusive Economic Zone","200NM","Thailand","THA","Asia","Thailand","THA","THA","Asia",6,600,973441.332824592,5577222799.73682
"Progressive reform","Need-based development","RCP 4.5",2021,8333,"Indian Exclusive Economic Zone (Andaman and Nicobar Islands)","200NM","Andaman and Nicobar","IND","Asia","India","IND","IND","Asia",134,13400,21740189.7664159,124324830196.789
"Progressive reform","Need-based development","RCP 4.5",2021,8334,"Comoran Exclusive Economic Zone","200NM","Comores","COM","Africa","Comoros",NA,"COM","Africa",3,300,486720.666412296,2775671943.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8337,"Seychellois Exclusive Economic Zone","200NM","Seychelles","SYC","Africa","Seychelles","SYC","SYC","Africa",3,300,486720.666412296,2772533319.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8338,"Réunion Exclusive Economic Zone","200NM","Réunion","REU","Africa","France","FRA","FRA","Europe",3,300,486720.666412296,2722121991.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8340,"Bassas da India Exclusive Economic Zone","200NM","Bassas da India","ATF","Africa","France","FRA","FRA","Europe",271,27100,43967100.1992441,176442526513.446
"Progressive reform","Need-based development","RCP 4.5",2021,8343,"Mauritian Exclusive Economic Zone","200NM","Republic of Mauritius","MUS","Africa","Republic of Mauritius","MUS","MUS","Africa",3,300,486720.666412296,2779623687.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8345,"Maldives Exclusive Economic Zone","200NM","Maldives","MDV","Asia","Maldives","MDV","MDV","Asia",3,300,486720.666412296,2782236999.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8346,"Sri Lankan Exclusive Economic Zone","200NM","Sri Lanka","LKA","Asia","Sri Lanka","LKA","LKA","Asia",3,300,486720.666412296,2791750599.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8347,"Mozambican Exclusive Economic Zone","200NM","Mozambique","MOZ","Africa","Mozambique","MOZ","MOZ","Africa",3,300,486720.666412296,2799742215.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8348,"Madagascan Exclusive Economic Zone","200NM","Madagascar","MDG","Africa","Madagascar","MDG","MDG","Africa",3,300,486720.666412296,2799561927.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8349,"Kenyan Exclusive Economic Zone","200NM","Kenya","KEN","Africa","Kenya","KEN","KEN","Africa",3,300,486720.666412296,2781770631.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8350,"Somali Exclusive Economic Zone","200NM","Federal Republic of Somalia","SOM","Africa","Federal Republic of Somalia","SOM","SOM","Africa",3,300,486720.666412296,2775671943.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8353,"Yemeni Exclusive Economic Zone","200NM","Yemen","YEM","Asia","Yemen","YEM","YEM","Asia",3,300,486720.666412296,2797988871.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8354,"Omani Exclusive Economic Zone","200NM","Oman","OMN","Asia","Oman","OMN","OMN","Asia",3,300,486720.666412296,2776685703.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8356,"Saudi Arabian Exclusive Economic Zone","200NM","Saudi Arabia","SAU","Asia","Saudi Arabia","SAU","SAU","Asia",3,300,450650.241181782,1788362107.01117
"Progressive reform","Need-based development","RCP 4.5",2021,8359,"Pakistani Exclusive Economic Zone","200NM","Pakistan","PAK","Asia","Pakistan","PAK","PAK","Asia",3,300,486720.666412296,2797028295.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8361,"Portuguese Exclusive Economic Zone (Azores)","200NM","Azores","PRT","Europe","Portugal","PRT","PRT","Europe",1,100,162240.222137432,919760621.289469
"Progressive reform","Need-based development","RCP 4.5",2021,8362,"Cape Verdean Exclusive Economic Zone","200NM","Cape Verde","CPV","Africa","Cape Verde","CPV","CPV","Africa",3,300,486720.666412296,2794701255.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8363,"Portuguese Exclusive Economic Zone (Madeira)","200NM","Madeira","PRT","Europe","Portugal","PRT","PRT","Europe",1,100,162240.222137432,919760621.289469
"Progressive reform","Need-based development","RCP 4.5",2021,8364,"Spanish Exclusive Economic Zone (Canary Islands)","200NM","Canary Islands","ESP","Europe","Spain","ESP","ESP","Europe",1,100,162240.222137432,914938285.289469
"Progressive reform","Need-based development","RCP 4.5",2021,8366,"Tunisian Exclusive Economic Zone","200NM","Tunisia","TUN","Africa","Tunisia","TUN","TUN","Africa",3,300,486720.666412296,2794193799.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8367,"Moroccan Exclusive Economic Zone","200NM","Morocco","MAR","Africa","Morocco","MAR","MAR","Africa",3,300,486720.666412296,2794252743.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8369,"Mauritanian Exclusive Economic Zone","200NM","Mauritania","MRT","Africa","Mauritania","MRT","MRT","Africa",3,300,486720.666412296,2798791047.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8370,"Gambian Exclusive Economic Zone","200NM","Gambia","GMB","Africa","Gambia","GMB","GMB","Africa",3,300,486720.666412296,2799377799.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8371,"Senegalese Exclusive Economic Zone","200NM","Senegal","SEN","Africa","Senegal","SEN","SEN","Africa",3,300,486720.666412296,2797752135.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","LBY","Africa",3,300,486720.666412296,2788560903.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8373,"Syrian Exclusive Economic Zone","200NM","Syria","SYR","Asia","Syria","SYR","SYR","Asia",3,300,486720.666412296,2775671943.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8374,"Lebanese Exclusive Economic Zone","200NM","Lebanon","LBN","Asia","Lebanon","LBN","LBN","Asia",3,300,486720.666412296,2764944519.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8375,"Israeli Exclusive Economic Zone","200NM","Israel","ISR","Asia","Israel","ISR","ISR","Asia",3,300,486720.666412296,2461609607.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8376,"Cypriote Exclusive Economic Zone","200NM","Cyprus","CYP","Asia","Cyprus","CYP","CYP","Asia",3,300,486720.666412296,2748988359.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","DZA","Africa",3,300,486720.666412296,2792715591.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8380,"St. Helena Exclusive Economic Zone","200NM","Saint Helena","SHN","Africa","United Kingdom","GBR","GBR","Europe",3,300,486720.666412296,2718524871.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8384,"South African Exclusive Economic Zone (Prince Edward Islands)","200NM","Prince Edward Islands","ZAF","Africa","South Africa","ZAF","ZAF","Africa",1,100,145043.060611716,750865282.410814
"Progressive reform","Need-based development","RCP 4.5",2021,8390,"Sierra Leonian Exclusive Economic Zone","200NM","Sierra Leone","SLE","Africa","Sierra Leone","SLE","SLE","Africa",3,300,450650.241181782,1827828379.01117
"Progressive reform","Need-based development","RCP 4.5",2021,8391,"Liberian Exclusive Economic Zone","200NM","Liberia","LBR","Africa","Liberia","LBR","LBR","Africa",3,300,450650.241181782,1827995707.01117
"Progressive reform","Need-based development","RCP 4.5",2021,8392,"Togolese Exclusive Economic Zone","200NM","Togo","TGO","Africa","Togo","TGO","TGO","Africa",3,300,486720.666412296,2796404039.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8393,"Beninese Exclusive Economic Zone","200NM","Benin","BEN","Africa","Benin","BEN","BEN","Africa",3,300,486720.666412296,2798885895.86841
"Progressive reform","Need-based development","RCP 4.5",2021,8394,"Congolese Exclusive Economic Zone","200NM","Republic of the Congo","COG","Africa","Republic of the Congo","COG","COG","Africa",3,300,450650.241181782,1643426203.01117
